smell,type,value,head,fea_num,features
complex-class,entropy,2.144029528261218,all,6,"{'CBO': 291, 'RFC': 275, 'C3': 262, 'NOAM_type': 215, 'WOC_type': 176, 'NIM_type': 119, 'number_private_visibility_attributes': 119, 'TCC_type': 74, 'NOCS_package': 50, 'NOI_package': 23, 'is_test': 22, 'number_constructor_NotDefaultConstructor_methods': 19, 'is_procedural': 18, 'number_final_not_static_methods': 14, 'LCOM5_type': 12, 'Avg-commit-size': 8, 'LOC': 7, 'num_final_not_static_attributes': 6, 'MPC': 6, 'NMO_type': 4, 'number_protected_visibility_attributes': 4, 'is_controller': 4, 'ATFD_type': 3, 'number_final_static_methods': 2, 'NOC_type': 2, 'NOCS_type': 2, 'NOPA_type': 1, 'persistance': 1, 'number-committors': 1, 'num_static_not_final_attributes': 1, 'number_abstract_methods': 1, 'number_package_visibility_attributes': 1, 'number_private_visibility_methods': 1, 'number_not_final_static_methods': 1, 'number_constructor_DefaultConstructor_methods': 1}"
complex-class,agreement,1.0,coupling,6,"{'CBO': 291, 'RFC': 275, 'C3': 262, 'NOAM_type': 215, 'WOC_type': 176, 'NIM_type': 119, 'number_private_visibility_attributes': 119, 'TCC_type': 74, 'NOCS_package': 50, 'NOI_package': 23, 'is_test': 22, 'number_constructor_NotDefaultConstructor_methods': 19, 'is_procedural': 18, 'number_final_not_static_methods': 14, 'LCOM5_type': 12, 'Avg-commit-size': 8, 'LOC': 7, 'num_final_not_static_attributes': 6, 'MPC': 6, 'NMO_type': 4, 'number_protected_visibility_attributes': 4, 'is_controller': 4, 'ATFD_type': 3, 'number_final_static_methods': 2, 'NOC_type': 2, 'NOCS_type': 2, 'NOPA_type': 1, 'persistance': 1, 'number-committors': 1, 'num_static_not_final_attributes': 1, 'number_abstract_methods': 1, 'number_package_visibility_attributes': 1, 'number_private_visibility_methods': 1, 'number_not_final_static_methods': 1, 'number_constructor_DefaultConstructor_methods': 1}"
complex-class,agreement,0.0,changehistory,6,"{'CBO': 291, 'RFC': 275, 'C3': 262, 'NOAM_type': 215, 'WOC_type': 176, 'NIM_type': 119, 'number_private_visibility_attributes': 119, 'TCC_type': 74, 'NOCS_package': 50, 'NOI_package': 23, 'is_test': 22, 'number_constructor_NotDefaultConstructor_methods': 19, 'is_procedural': 18, 'number_final_not_static_methods': 14, 'LCOM5_type': 12, 'Avg-commit-size': 8, 'LOC': 7, 'num_final_not_static_attributes': 6, 'MPC': 6, 'NMO_type': 4, 'number_protected_visibility_attributes': 4, 'is_controller': 4, 'ATFD_type': 3, 'number_final_static_methods': 2, 'NOC_type': 2, 'NOCS_type': 2, 'NOPA_type': 1, 'persistance': 1, 'number-committors': 1, 'num_static_not_final_attributes': 1, 'number_abstract_methods': 1, 'number_package_visibility_attributes': 1, 'number_private_visibility_methods': 1, 'number_not_final_static_methods': 1, 'number_constructor_DefaultConstructor_methods': 1}"
complex-class,agreement,1.0,cohesion,6,"{'CBO': 291, 'RFC': 275, 'C3': 262, 'NOAM_type': 215, 'WOC_type': 176, 'NIM_type': 119, 'number_private_visibility_attributes': 119, 'TCC_type': 74, 'NOCS_package': 50, 'NOI_package': 23, 'is_test': 22, 'number_constructor_NotDefaultConstructor_methods': 19, 'is_procedural': 18, 'number_final_not_static_methods': 14, 'LCOM5_type': 12, 'Avg-commit-size': 8, 'LOC': 7, 'num_final_not_static_attributes': 6, 'MPC': 6, 'NMO_type': 4, 'number_protected_visibility_attributes': 4, 'is_controller': 4, 'ATFD_type': 3, 'number_final_static_methods': 2, 'NOC_type': 2, 'NOCS_type': 2, 'NOPA_type': 1, 'persistance': 1, 'number-committors': 1, 'num_static_not_final_attributes': 1, 'number_abstract_methods': 1, 'number_package_visibility_attributes': 1, 'number_private_visibility_methods': 1, 'number_not_final_static_methods': 1, 'number_constructor_DefaultConstructor_methods': 1}"
complex-class,agreement,1.0,size,6,"{'CBO': 291, 'RFC': 275, 'C3': 262, 'NOAM_type': 215, 'WOC_type': 176, 'NIM_type': 119, 'number_private_visibility_attributes': 119, 'TCC_type': 74, 'NOCS_package': 50, 'NOI_package': 23, 'is_test': 22, 'number_constructor_NotDefaultConstructor_methods': 19, 'is_procedural': 18, 'number_final_not_static_methods': 14, 'LCOM5_type': 12, 'Avg-commit-size': 8, 'LOC': 7, 'num_final_not_static_attributes': 6, 'MPC': 6, 'NMO_type': 4, 'number_protected_visibility_attributes': 4, 'is_controller': 4, 'ATFD_type': 3, 'number_final_static_methods': 2, 'NOC_type': 2, 'NOCS_type': 2, 'NOPA_type': 1, 'persistance': 1, 'number-committors': 1, 'num_static_not_final_attributes': 1, 'number_abstract_methods': 1, 'number_package_visibility_attributes': 1, 'number_private_visibility_methods': 1, 'number_not_final_static_methods': 1, 'number_constructor_DefaultConstructor_methods': 1}"
complex-class,agreement,0.8050847457627118,complexity,6,"{'CBO': 291, 'RFC': 275, 'C3': 262, 'NOAM_type': 215, 'WOC_type': 176, 'NIM_type': 119, 'number_private_visibility_attributes': 119, 'TCC_type': 74, 'NOCS_package': 50, 'NOI_package': 23, 'is_test': 22, 'number_constructor_NotDefaultConstructor_methods': 19, 'is_procedural': 18, 'number_final_not_static_methods': 14, 'LCOM5_type': 12, 'Avg-commit-size': 8, 'LOC': 7, 'num_final_not_static_attributes': 6, 'MPC': 6, 'NMO_type': 4, 'number_protected_visibility_attributes': 4, 'is_controller': 4, 'ATFD_type': 3, 'number_final_static_methods': 2, 'NOC_type': 2, 'NOCS_type': 2, 'NOPA_type': 1, 'persistance': 1, 'number-committors': 1, 'num_static_not_final_attributes': 1, 'number_abstract_methods': 1, 'number_package_visibility_attributes': 1, 'number_private_visibility_methods': 1, 'number_not_final_static_methods': 1, 'number_constructor_DefaultConstructor_methods': 1}"
complex-class,agreement,0.2647058823529412,production,6,"{'CBO': 291, 'RFC': 275, 'C3': 262, 'NOAM_type': 215, 'WOC_type': 176, 'NIM_type': 119, 'number_private_visibility_attributes': 119, 'TCC_type': 74, 'NOCS_package': 50, 'NOI_package': 23, 'is_test': 22, 'number_constructor_NotDefaultConstructor_methods': 19, 'is_procedural': 18, 'number_final_not_static_methods': 14, 'LCOM5_type': 12, 'Avg-commit-size': 8, 'LOC': 7, 'num_final_not_static_attributes': 6, 'MPC': 6, 'NMO_type': 4, 'number_protected_visibility_attributes': 4, 'is_controller': 4, 'ATFD_type': 3, 'number_final_static_methods': 2, 'NOC_type': 2, 'NOCS_type': 2, 'NOPA_type': 1, 'persistance': 1, 'number-committors': 1, 'num_static_not_final_attributes': 1, 'number_abstract_methods': 1, 'number_package_visibility_attributes': 1, 'number_private_visibility_methods': 1, 'number_not_final_static_methods': 1, 'number_constructor_DefaultConstructor_methods': 1}"
complex-class,agreement,0.36666666666666664,testing,6,"{'CBO': 291, 'RFC': 275, 'C3': 262, 'NOAM_type': 215, 'WOC_type': 176, 'NIM_type': 119, 'number_private_visibility_attributes': 119, 'TCC_type': 74, 'NOCS_package': 50, 'NOI_package': 23, 'is_test': 22, 'number_constructor_NotDefaultConstructor_methods': 19, 'is_procedural': 18, 'number_final_not_static_methods': 14, 'LCOM5_type': 12, 'Avg-commit-size': 8, 'LOC': 7, 'num_final_not_static_attributes': 6, 'MPC': 6, 'NMO_type': 4, 'number_protected_visibility_attributes': 4, 'is_controller': 4, 'ATFD_type': 3, 'number_final_static_methods': 2, 'NOC_type': 2, 'NOCS_type': 2, 'NOPA_type': 1, 'persistance': 1, 'number-committors': 1, 'num_static_not_final_attributes': 1, 'number_abstract_methods': 1, 'number_package_visibility_attributes': 1, 'number_private_visibility_methods': 1, 'number_not_final_static_methods': 1, 'number_constructor_DefaultConstructor_methods': 1}"
spaghetti-code,agreement,0.7147766323024055,all,7,"{'C3': 229, 'NOM_package': 143, 'number_constructor_DefaultConstructor_methods': 105, 'NOC_type': 97, 'NOCS_package': 91, 'number_final_methods': 72, 'LOC': 69, 'number_protected_visibility_attributes': 50, 'number_private_visibility_methods': 47, 'number_final_not_static_methods': 46, 'number_abstract_methods': 43, 'MPC': 39, 'number_private_visibility_attributes': 38, 'number_constructor_NotDefaultConstructor_methods': 37, 'number_package_visibility_methods': 34, 'CFNAMM_type': 33, 'number-committors': 33, 'number_final_static_methods': 32, 'number_package_visibility_attributes': 30, 'avg.dev.scattering': 29, 'WMC': 28, 'CBO': 27, 'is_controller': 27, 'num_static_not_final_attributes': 26, 'RFC': 25, 'LCOM5_type': 24, 'NOI_package': 24, 'DIT_type': 23, 'number_protected_visibility_methods': 22, 'WOC_type': 22, 'Avg-commit-size': 20, 'NOPA_type': 20, 'TCC_type': 18, 'num_not_final_not_static_attributes': 18, 'isStatic_type': 17, 'number-changes': 16, 'number_not_final_not_static_methods': 13, 'num_final_not_static_attributes': 13, 'WMCNAMM_type': 11, 'persistance': 8, 'is_test': 8, 'NIM_type': 7, 'num_final_static_attributes': 7, 'NOAM_type': 6, 'NOII_type': 5, 'NOCS_type': 5, 'ATFD_type': 3, 'NMO_type': 2, 'is_util': 1}"
spaghetti-code,entropy,2.4561681035289844,all,7,"{'C3': 229, 'NOM_package': 143, 'number_constructor_DefaultConstructor_methods': 105, 'NOC_type': 97, 'NOCS_package': 91, 'number_final_methods': 72, 'LOC': 69, 'number_protected_visibility_attributes': 50, 'number_private_visibility_methods': 47, 'number_final_not_static_methods': 46, 'number_abstract_methods': 43, 'MPC': 39, 'number_private_visibility_attributes': 38, 'number_constructor_NotDefaultConstructor_methods': 37, 'number_package_visibility_methods': 34, 'CFNAMM_type': 33, 'number-committors': 33, 'number_final_static_methods': 32, 'number_package_visibility_attributes': 30, 'avg.dev.scattering': 29, 'WMC': 28, 'CBO': 27, 'is_controller': 27, 'num_static_not_final_attributes': 26, 'RFC': 25, 'LCOM5_type': 24, 'NOI_package': 24, 'DIT_type': 23, 'number_protected_visibility_methods': 22, 'WOC_type': 22, 'Avg-commit-size': 20, 'NOPA_type': 20, 'TCC_type': 18, 'num_not_final_not_static_attributes': 18, 'isStatic_type': 17, 'number-changes': 16, 'number_not_final_not_static_methods': 13, 'num_final_not_static_attributes': 13, 'WMCNAMM_type': 11, 'persistance': 8, 'is_test': 8, 'NIM_type': 7, 'num_final_static_attributes': 7, 'NOAM_type': 6, 'NOII_type': 5, 'NOCS_type': 5, 'ATFD_type': 3, 'NMO_type': 2, 'is_util': 1}"
spaghetti-code,agreement,0.6666666666666666,coupling,7,"{'C3': 229, 'NOM_package': 143, 'number_constructor_DefaultConstructor_methods': 105, 'NOC_type': 97, 'NOCS_package': 91, 'number_final_methods': 72, 'LOC': 69, 'number_protected_visibility_attributes': 50, 'number_private_visibility_methods': 47, 'number_final_not_static_methods': 46, 'number_abstract_methods': 43, 'MPC': 39, 'number_private_visibility_attributes': 38, 'number_constructor_NotDefaultConstructor_methods': 37, 'number_package_visibility_methods': 34, 'CFNAMM_type': 33, 'number-committors': 33, 'number_final_static_methods': 32, 'number_package_visibility_attributes': 30, 'avg.dev.scattering': 29, 'WMC': 28, 'CBO': 27, 'is_controller': 27, 'num_static_not_final_attributes': 26, 'RFC': 25, 'LCOM5_type': 24, 'NOI_package': 24, 'DIT_type': 23, 'number_protected_visibility_methods': 22, 'WOC_type': 22, 'Avg-commit-size': 20, 'NOPA_type': 20, 'TCC_type': 18, 'num_not_final_not_static_attributes': 18, 'isStatic_type': 17, 'number-changes': 16, 'number_not_final_not_static_methods': 13, 'num_final_not_static_attributes': 13, 'WMCNAMM_type': 11, 'persistance': 8, 'is_test': 8, 'NIM_type': 7, 'num_final_static_attributes': 7, 'NOAM_type': 6, 'NOII_type': 5, 'NOCS_type': 5, 'ATFD_type': 3, 'NMO_type': 2, 'is_util': 1}"
spaghetti-code,agreement,1.0,changehistory,7,"{'C3': 229, 'NOM_package': 143, 'number_constructor_DefaultConstructor_methods': 105, 'NOC_type': 97, 'NOCS_package': 91, 'number_final_methods': 72, 'LOC': 69, 'number_protected_visibility_attributes': 50, 'number_private_visibility_methods': 47, 'number_final_not_static_methods': 46, 'number_abstract_methods': 43, 'MPC': 39, 'number_private_visibility_attributes': 38, 'number_constructor_NotDefaultConstructor_methods': 37, 'number_package_visibility_methods': 34, 'CFNAMM_type': 33, 'number-committors': 33, 'number_final_static_methods': 32, 'number_package_visibility_attributes': 30, 'avg.dev.scattering': 29, 'WMC': 28, 'CBO': 27, 'is_controller': 27, 'num_static_not_final_attributes': 26, 'RFC': 25, 'LCOM5_type': 24, 'NOI_package': 24, 'DIT_type': 23, 'number_protected_visibility_methods': 22, 'WOC_type': 22, 'Avg-commit-size': 20, 'NOPA_type': 20, 'TCC_type': 18, 'num_not_final_not_static_attributes': 18, 'isStatic_type': 17, 'number-changes': 16, 'number_not_final_not_static_methods': 13, 'num_final_not_static_attributes': 13, 'WMCNAMM_type': 11, 'persistance': 8, 'is_test': 8, 'NIM_type': 7, 'num_final_static_attributes': 7, 'NOAM_type': 6, 'NOII_type': 5, 'NOCS_type': 5, 'ATFD_type': 3, 'NMO_type': 2, 'is_util': 1}"
spaghetti-code,agreement,1.0,cohesion,7,"{'C3': 229, 'NOM_package': 143, 'number_constructor_DefaultConstructor_methods': 105, 'NOC_type': 97, 'NOCS_package': 91, 'number_final_methods': 72, 'LOC': 69, 'number_protected_visibility_attributes': 50, 'number_private_visibility_methods': 47, 'number_final_not_static_methods': 46, 'number_abstract_methods': 43, 'MPC': 39, 'number_private_visibility_attributes': 38, 'number_constructor_NotDefaultConstructor_methods': 37, 'number_package_visibility_methods': 34, 'CFNAMM_type': 33, 'number-committors': 33, 'number_final_static_methods': 32, 'number_package_visibility_attributes': 30, 'avg.dev.scattering': 29, 'WMC': 28, 'CBO': 27, 'is_controller': 27, 'num_static_not_final_attributes': 26, 'RFC': 25, 'LCOM5_type': 24, 'NOI_package': 24, 'DIT_type': 23, 'number_protected_visibility_methods': 22, 'WOC_type': 22, 'Avg-commit-size': 20, 'NOPA_type': 20, 'TCC_type': 18, 'num_not_final_not_static_attributes': 18, 'isStatic_type': 17, 'number-changes': 16, 'number_not_final_not_static_methods': 13, 'num_final_not_static_attributes': 13, 'WMCNAMM_type': 11, 'persistance': 8, 'is_test': 8, 'NIM_type': 7, 'num_final_static_attributes': 7, 'NOAM_type': 6, 'NOII_type': 5, 'NOCS_type': 5, 'ATFD_type': 3, 'NMO_type': 2, 'is_util': 1}"
spaghetti-code,agreement,1.0,size,7,"{'C3': 229, 'NOM_package': 143, 'number_constructor_DefaultConstructor_methods': 105, 'NOC_type': 97, 'NOCS_package': 91, 'number_final_methods': 72, 'LOC': 69, 'number_protected_visibility_attributes': 50, 'number_private_visibility_methods': 47, 'number_final_not_static_methods': 46, 'number_abstract_methods': 43, 'MPC': 39, 'number_private_visibility_attributes': 38, 'number_constructor_NotDefaultConstructor_methods': 37, 'number_package_visibility_methods': 34, 'CFNAMM_type': 33, 'number-committors': 33, 'number_final_static_methods': 32, 'number_package_visibility_attributes': 30, 'avg.dev.scattering': 29, 'WMC': 28, 'CBO': 27, 'is_controller': 27, 'num_static_not_final_attributes': 26, 'RFC': 25, 'LCOM5_type': 24, 'NOI_package': 24, 'DIT_type': 23, 'number_protected_visibility_methods': 22, 'WOC_type': 22, 'Avg-commit-size': 20, 'NOPA_type': 20, 'TCC_type': 18, 'num_not_final_not_static_attributes': 18, 'isStatic_type': 17, 'number-changes': 16, 'number_not_final_not_static_methods': 13, 'num_final_not_static_attributes': 13, 'WMCNAMM_type': 11, 'persistance': 8, 'is_test': 8, 'NIM_type': 7, 'num_final_static_attributes': 7, 'NOAM_type': 6, 'NOII_type': 5, 'NOCS_type': 5, 'ATFD_type': 3, 'NMO_type': 2, 'is_util': 1}"
spaghetti-code,agreement,0.3474576271186441,complexity,7,"{'C3': 229, 'NOM_package': 143, 'number_constructor_DefaultConstructor_methods': 105, 'NOC_type': 97, 'NOCS_package': 91, 'number_final_methods': 72, 'LOC': 69, 'number_protected_visibility_attributes': 50, 'number_private_visibility_methods': 47, 'number_final_not_static_methods': 46, 'number_abstract_methods': 43, 'MPC': 39, 'number_private_visibility_attributes': 38, 'number_constructor_NotDefaultConstructor_methods': 37, 'number_package_visibility_methods': 34, 'CFNAMM_type': 33, 'number-committors': 33, 'number_final_static_methods': 32, 'number_package_visibility_attributes': 30, 'avg.dev.scattering': 29, 'WMC': 28, 'CBO': 27, 'is_controller': 27, 'num_static_not_final_attributes': 26, 'RFC': 25, 'LCOM5_type': 24, 'NOI_package': 24, 'DIT_type': 23, 'number_protected_visibility_methods': 22, 'WOC_type': 22, 'Avg-commit-size': 20, 'NOPA_type': 20, 'TCC_type': 18, 'num_not_final_not_static_attributes': 18, 'isStatic_type': 17, 'number-changes': 16, 'number_not_final_not_static_methods': 13, 'num_final_not_static_attributes': 13, 'WMCNAMM_type': 11, 'persistance': 8, 'is_test': 8, 'NIM_type': 7, 'num_final_static_attributes': 7, 'NOAM_type': 6, 'NOII_type': 5, 'NOCS_type': 5, 'ATFD_type': 3, 'NMO_type': 2, 'is_util': 1}"
spaghetti-code,agreement,0.0,production,7,"{'C3': 229, 'NOM_package': 143, 'number_constructor_DefaultConstructor_methods': 105, 'NOC_type': 97, 'NOCS_package': 91, 'number_final_methods': 72, 'LOC': 69, 'number_protected_visibility_attributes': 50, 'number_private_visibility_methods': 47, 'number_final_not_static_methods': 46, 'number_abstract_methods': 43, 'MPC': 39, 'number_private_visibility_attributes': 38, 'number_constructor_NotDefaultConstructor_methods': 37, 'number_package_visibility_methods': 34, 'CFNAMM_type': 33, 'number-committors': 33, 'number_final_static_methods': 32, 'number_package_visibility_attributes': 30, 'avg.dev.scattering': 29, 'WMC': 28, 'CBO': 27, 'is_controller': 27, 'num_static_not_final_attributes': 26, 'RFC': 25, 'LCOM5_type': 24, 'NOI_package': 24, 'DIT_type': 23, 'number_protected_visibility_methods': 22, 'WOC_type': 22, 'Avg-commit-size': 20, 'NOPA_type': 20, 'TCC_type': 18, 'num_not_final_not_static_attributes': 18, 'isStatic_type': 17, 'number-changes': 16, 'number_not_final_not_static_methods': 13, 'num_final_not_static_attributes': 13, 'WMCNAMM_type': 11, 'persistance': 8, 'is_test': 8, 'NIM_type': 7, 'num_final_static_attributes': 7, 'NOAM_type': 6, 'NOII_type': 5, 'NOCS_type': 5, 'ATFD_type': 3, 'NMO_type': 2, 'is_util': 1}"
spaghetti-code,agreement,0.0,testing,7,"{'C3': 229, 'NOM_package': 143, 'number_constructor_DefaultConstructor_methods': 105, 'NOC_type': 97, 'NOCS_package': 91, 'number_final_methods': 72, 'LOC': 69, 'number_protected_visibility_attributes': 50, 'number_private_visibility_methods': 47, 'number_final_not_static_methods': 46, 'number_abstract_methods': 43, 'MPC': 39, 'number_private_visibility_attributes': 38, 'number_constructor_NotDefaultConstructor_methods': 37, 'number_package_visibility_methods': 34, 'CFNAMM_type': 33, 'number-committors': 33, 'number_final_static_methods': 32, 'number_package_visibility_attributes': 30, 'avg.dev.scattering': 29, 'WMC': 28, 'CBO': 27, 'is_controller': 27, 'num_static_not_final_attributes': 26, 'RFC': 25, 'LCOM5_type': 24, 'NOI_package': 24, 'DIT_type': 23, 'number_protected_visibility_methods': 22, 'WOC_type': 22, 'Avg-commit-size': 20, 'NOPA_type': 20, 'TCC_type': 18, 'num_not_final_not_static_attributes': 18, 'isStatic_type': 17, 'number-changes': 16, 'number_not_final_not_static_methods': 13, 'num_final_not_static_attributes': 13, 'WMCNAMM_type': 11, 'persistance': 8, 'is_test': 8, 'NIM_type': 7, 'num_final_static_attributes': 7, 'NOAM_type': 6, 'NOII_type': 5, 'NOCS_type': 5, 'ATFD_type': 3, 'NMO_type': 2, 'is_util': 1}"
