smell,type,value,head,fea_num,features,approach
Blob,agreement,0.2777777777777778,testing,12,"{'RFC': 178, 'WMC': 177, 'number-fixes': 176, 'CBO': 174, 'num_final_static_attributes': 174, 'LOC': 150, 'NOAM_type': 142, 'TCC_type': 126, 'WOC_type': 110, 'NOI_package': 108, 'NOCS_package': 107, 'ATFD_type': 98, 'NOPA_type': 50, 'MPC': 49, 'number_constructor_NotDefaultConstructor_methods': 42, 'number_private_visibility_attributes': 39, 'is_test': 36, 'Readability': 32, 'is_controller': 26, 'LCOM5_type': 26, 'number-changes': 15, 'DIT_type': 12, 'number_package_visibility_attributes': 12, 'Avg-commit-size': 11, 'number_constructor_DefaultConstructor_methods': 11, 'persistance': 7, 'NMO_type': 5, 'number-committors': 5, 'NOC_type': 5, 'number_private_visibility_methods': 5, 'num_static_not_final_attributes': 4, 'number_protected_visibility_methods': 4, 'num_final_not_static_attributes': 4, 'NOII_type': 4, 'NOCS_type': 3, 'number_abstract_methods': 3, 'number_not_final_static_methods': 3, 'number_protected_visibility_attributes': 2, 'is_util': 1}",AS_Additive
Shotgun Surgery,agreement,0.6932515337423313,all,12,"{'Avg-commit-size': 294, 'is_test': 294, 'persistance': 207, 'avg.dev.scattering': 194, 'NOCS_package': 184, 'TCC_type': 167, 'LOCNAMM_type': 153, 'number_constructor_NotDefaultConstructor_methods': 132, 'number_constructor_DefaultConstructor_methods': 118, 'CBO': 115, 'MPC': 92, 'WOC_type': 84, 'CFNAMM_type': 80, 'WMC': 78, 'number_standard_design_methods': 76, 'number_private_visibility_methods': 67, 'NOPA_type': 66, 'num_static_attributes': 63, 'LOC_package': 63, 'Readability': 60, 'number-committors': 58, 'number_abstract_methods': 56, 'NOI_package': 55, 'C3': 53, 'number_final_static_methods': 49, 'NOAM_type': 49, 'WMCNAMM_type': 46, 'number_static_methods': 39, 'number_package_visibility_attributes': 38, 'num_not_final_not_static_attributes': 36, 'number_not_final_not_static_methods': 31, 'number_public_visibility_methods': 29, 'NOC_type': 29, 'NOMNAMM_type': 27, 'num_final_static_attributes': 26, 'LOC': 25, 'NOMNAMM_package': 24, 'number_not_final_static_methods': 23, 'LCOM5_type': 23, 'number_package_visibility_methods': 23, 'num_static_not_final_attributes': 23, 'number_private_visibility_attributes': 22, 'number_protected_visibility_methods': 20, 'number_protected_visibility_attributes': 16, 'num_final_attributes': 16, 'number_final_not_static_methods': 16, 'NOM_package': 16, 'number_not_abstract_not_final_methods': 15, 'FANOUT_type': 15, 'RFC': 14, 'number_final_methods': 11, 'isStatic_type': 9, 'NOM_type': 8, 'num_final_not_static_attributes': 8, 'NOCS_type': 2, 'ATFD_type': 1, 'number-fixes': 1, 'NOII_type': 1}",AS_Additive
Shotgun Surgery,entropy,3.169326648127616,all,12,"{'Avg-commit-size': 294, 'is_test': 294, 'persistance': 207, 'avg.dev.scattering': 194, 'NOCS_package': 184, 'TCC_type': 167, 'LOCNAMM_type': 153, 'number_constructor_NotDefaultConstructor_methods': 132, 'number_constructor_DefaultConstructor_methods': 118, 'CBO': 115, 'MPC': 92, 'WOC_type': 84, 'CFNAMM_type': 80, 'WMC': 78, 'number_standard_design_methods': 76, 'number_private_visibility_methods': 67, 'NOPA_type': 66, 'num_static_attributes': 63, 'LOC_package': 63, 'Readability': 60, 'number-committors': 58, 'number_abstract_methods': 56, 'NOI_package': 55, 'C3': 53, 'number_final_static_methods': 49, 'NOAM_type': 49, 'WMCNAMM_type': 46, 'number_static_methods': 39, 'number_package_visibility_attributes': 38, 'num_not_final_not_static_attributes': 36, 'number_not_final_not_static_methods': 31, 'number_public_visibility_methods': 29, 'NOC_type': 29, 'NOMNAMM_type': 27, 'num_final_static_attributes': 26, 'LOC': 25, 'NOMNAMM_package': 24, 'number_not_final_static_methods': 23, 'LCOM5_type': 23, 'number_package_visibility_methods': 23, 'num_static_not_final_attributes': 23, 'number_private_visibility_attributes': 22, 'number_protected_visibility_methods': 20, 'number_protected_visibility_attributes': 16, 'num_final_attributes': 16, 'number_final_not_static_methods': 16, 'NOM_package': 16, 'number_not_abstract_not_final_methods': 15, 'FANOUT_type': 15, 'RFC': 14, 'number_final_methods': 11, 'isStatic_type': 9, 'NOM_type': 8, 'num_final_not_static_attributes': 8, 'NOCS_type': 2, 'ATFD_type': 1, 'number-fixes': 1, 'NOII_type': 1}",AS_Additive
Shotgun Surgery,agreement,0.679144385026738,coupling,12,"{'Avg-commit-size': 294, 'is_test': 294, 'persistance': 207, 'avg.dev.scattering': 194, 'NOCS_package': 184, 'TCC_type': 167, 'LOCNAMM_type': 153, 'number_constructor_NotDefaultConstructor_methods': 132, 'number_constructor_DefaultConstructor_methods': 118, 'CBO': 115, 'MPC': 92, 'WOC_type': 84, 'CFNAMM_type': 80, 'WMC': 78, 'number_standard_design_methods': 76, 'number_private_visibility_methods': 67, 'NOPA_type': 66, 'num_static_attributes': 63, 'LOC_package': 63, 'Readability': 60, 'number-committors': 58, 'number_abstract_methods': 56, 'NOI_package': 55, 'C3': 53, 'number_final_static_methods': 49, 'NOAM_type': 49, 'WMCNAMM_type': 46, 'number_static_methods': 39, 'number_package_visibility_attributes': 38, 'num_not_final_not_static_attributes': 36, 'number_not_final_not_static_methods': 31, 'number_public_visibility_methods': 29, 'NOC_type': 29, 'NOMNAMM_type': 27, 'num_final_static_attributes': 26, 'LOC': 25, 'NOMNAMM_package': 24, 'number_not_final_static_methods': 23, 'LCOM5_type': 23, 'number_package_visibility_methods': 23, 'num_static_not_final_attributes': 23, 'number_private_visibility_attributes': 22, 'number_protected_visibility_methods': 20, 'number_protected_visibility_attributes': 16, 'num_final_attributes': 16, 'number_final_not_static_methods': 16, 'NOM_package': 16, 'number_not_abstract_not_final_methods': 15, 'FANOUT_type': 15, 'RFC': 14, 'number_final_methods': 11, 'isStatic_type': 9, 'NOM_type': 8, 'num_final_not_static_attributes': 8, 'NOCS_type': 2, 'ATFD_type': 1, 'number-fixes': 1, 'NOII_type': 1}",AS_Additive
Shotgun Surgery,agreement,1.0,changehistory,12,"{'Avg-commit-size': 294, 'is_test': 294, 'persistance': 207, 'avg.dev.scattering': 194, 'NOCS_package': 184, 'TCC_type': 167, 'LOCNAMM_type': 153, 'number_constructor_NotDefaultConstructor_methods': 132, 'number_constructor_DefaultConstructor_methods': 118, 'CBO': 115, 'MPC': 92, 'WOC_type': 84, 'CFNAMM_type': 80, 'WMC': 78, 'number_standard_design_methods': 76, 'number_private_visibility_methods': 67, 'NOPA_type': 66, 'num_static_attributes': 63, 'LOC_package': 63, 'Readability': 60, 'number-committors': 58, 'number_abstract_methods': 56, 'NOI_package': 55, 'C3': 53, 'number_final_static_methods': 49, 'NOAM_type': 49, 'WMCNAMM_type': 46, 'number_static_methods': 39, 'number_package_visibility_attributes': 38, 'num_not_final_not_static_attributes': 36, 'number_not_final_not_static_methods': 31, 'number_public_visibility_methods': 29, 'NOC_type': 29, 'NOMNAMM_type': 27, 'num_final_static_attributes': 26, 'LOC': 25, 'NOMNAMM_package': 24, 'number_not_final_static_methods': 23, 'LCOM5_type': 23, 'number_package_visibility_methods': 23, 'num_static_not_final_attributes': 23, 'number_private_visibility_attributes': 22, 'number_protected_visibility_methods': 20, 'number_protected_visibility_attributes': 16, 'num_final_attributes': 16, 'number_final_not_static_methods': 16, 'NOM_package': 16, 'number_not_abstract_not_final_methods': 15, 'FANOUT_type': 15, 'RFC': 14, 'number_final_methods': 11, 'isStatic_type': 9, 'NOM_type': 8, 'num_final_not_static_attributes': 8, 'NOCS_type': 2, 'ATFD_type': 1, 'number-fixes': 1, 'NOII_type': 1}",AS_Additive
Shotgun Surgery,agreement,0.7428571428571429,cohesion,12,"{'Avg-commit-size': 294, 'is_test': 294, 'persistance': 207, 'avg.dev.scattering': 194, 'NOCS_package': 184, 'TCC_type': 167, 'LOCNAMM_type': 153, 'number_constructor_NotDefaultConstructor_methods': 132, 'number_constructor_DefaultConstructor_methods': 118, 'CBO': 115, 'MPC': 92, 'WOC_type': 84, 'CFNAMM_type': 80, 'WMC': 78, 'number_standard_design_methods': 76, 'number_private_visibility_methods': 67, 'NOPA_type': 66, 'num_static_attributes': 63, 'LOC_package': 63, 'Readability': 60, 'number-committors': 58, 'number_abstract_methods': 56, 'NOI_package': 55, 'C3': 53, 'number_final_static_methods': 49, 'NOAM_type': 49, 'WMCNAMM_type': 46, 'number_static_methods': 39, 'number_package_visibility_attributes': 38, 'num_not_final_not_static_attributes': 36, 'number_not_final_not_static_methods': 31, 'number_public_visibility_methods': 29, 'NOC_type': 29, 'NOMNAMM_type': 27, 'num_final_static_attributes': 26, 'LOC': 25, 'NOMNAMM_package': 24, 'number_not_final_static_methods': 23, 'LCOM5_type': 23, 'number_package_visibility_methods': 23, 'num_static_not_final_attributes': 23, 'number_private_visibility_attributes': 22, 'number_protected_visibility_methods': 20, 'number_protected_visibility_attributes': 16, 'num_final_attributes': 16, 'number_final_not_static_methods': 16, 'NOM_package': 16, 'number_not_abstract_not_final_methods': 15, 'FANOUT_type': 15, 'RFC': 14, 'number_final_methods': 11, 'isStatic_type': 9, 'NOM_type': 8, 'num_final_not_static_attributes': 8, 'NOCS_type': 2, 'ATFD_type': 1, 'number-fixes': 1, 'NOII_type': 1}",AS_Additive
Shotgun Surgery,agreement,1.0,size,12,"{'Avg-commit-size': 294, 'is_test': 294, 'persistance': 207, 'avg.dev.scattering': 194, 'NOCS_package': 184, 'TCC_type': 167, 'LOCNAMM_type': 153, 'number_constructor_NotDefaultConstructor_methods': 132, 'number_constructor_DefaultConstructor_methods': 118, 'CBO': 115, 'MPC': 92, 'WOC_type': 84, 'CFNAMM_type': 80, 'WMC': 78, 'number_standard_design_methods': 76, 'number_private_visibility_methods': 67, 'NOPA_type': 66, 'num_static_attributes': 63, 'LOC_package': 63, 'Readability': 60, 'number-committors': 58, 'number_abstract_methods': 56, 'NOI_package': 55, 'C3': 53, 'number_final_static_methods': 49, 'NOAM_type': 49, 'WMCNAMM_type': 46, 'number_static_methods': 39, 'number_package_visibility_attributes': 38, 'num_not_final_not_static_attributes': 36, 'number_not_final_not_static_methods': 31, 'number_public_visibility_methods': 29, 'NOC_type': 29, 'NOMNAMM_type': 27, 'num_final_static_attributes': 26, 'LOC': 25, 'NOMNAMM_package': 24, 'number_not_final_static_methods': 23, 'LCOM5_type': 23, 'number_package_visibility_methods': 23, 'num_static_not_final_attributes': 23, 'number_private_visibility_attributes': 22, 'number_protected_visibility_methods': 20, 'number_protected_visibility_attributes': 16, 'num_final_attributes': 16, 'number_final_not_static_methods': 16, 'NOM_package': 16, 'number_not_abstract_not_final_methods': 15, 'FANOUT_type': 15, 'RFC': 14, 'number_final_methods': 11, 'isStatic_type': 9, 'NOM_type': 8, 'num_final_not_static_attributes': 8, 'NOCS_type': 2, 'ATFD_type': 1, 'number-fixes': 1, 'NOII_type': 1}",AS_Additive
Shotgun Surgery,agreement,0.6619718309859155,complexity,12,"{'Avg-commit-size': 294, 'is_test': 294, 'persistance': 207, 'avg.dev.scattering': 194, 'NOCS_package': 184, 'TCC_type': 167, 'LOCNAMM_type': 153, 'number_constructor_NotDefaultConstructor_methods': 132, 'number_constructor_DefaultConstructor_methods': 118, 'CBO': 115, 'MPC': 92, 'WOC_type': 84, 'CFNAMM_type': 80, 'WMC': 78, 'number_standard_design_methods': 76, 'number_private_visibility_methods': 67, 'NOPA_type': 66, 'num_static_attributes': 63, 'LOC_package': 63, 'Readability': 60, 'number-committors': 58, 'number_abstract_methods': 56, 'NOI_package': 55, 'C3': 53, 'number_final_static_methods': 49, 'NOAM_type': 49, 'WMCNAMM_type': 46, 'number_static_methods': 39, 'number_package_visibility_attributes': 38, 'num_not_final_not_static_attributes': 36, 'number_not_final_not_static_methods': 31, 'number_public_visibility_methods': 29, 'NOC_type': 29, 'NOMNAMM_type': 27, 'num_final_static_attributes': 26, 'LOC': 25, 'NOMNAMM_package': 24, 'number_not_final_static_methods': 23, 'LCOM5_type': 23, 'number_package_visibility_methods': 23, 'num_static_not_final_attributes': 23, 'number_private_visibility_attributes': 22, 'number_protected_visibility_methods': 20, 'number_protected_visibility_attributes': 16, 'num_final_attributes': 16, 'number_final_not_static_methods': 16, 'NOM_package': 16, 'number_not_abstract_not_final_methods': 15, 'FANOUT_type': 15, 'RFC': 14, 'number_final_methods': 11, 'isStatic_type': 9, 'NOM_type': 8, 'num_final_not_static_attributes': 8, 'NOCS_type': 2, 'ATFD_type': 1, 'number-fixes': 1, 'NOII_type': 1}",AS_Additive
Shotgun Surgery,agreement,0.125,production,12,"{'Avg-commit-size': 294, 'is_test': 294, 'persistance': 207, 'avg.dev.scattering': 194, 'NOCS_package': 184, 'TCC_type': 167, 'LOCNAMM_type': 153, 'number_constructor_NotDefaultConstructor_methods': 132, 'number_constructor_DefaultConstructor_methods': 118, 'CBO': 115, 'MPC': 92, 'WOC_type': 84, 'CFNAMM_type': 80, 'WMC': 78, 'number_standard_design_methods': 76, 'number_private_visibility_methods': 67, 'NOPA_type': 66, 'num_static_attributes': 63, 'LOC_package': 63, 'Readability': 60, 'number-committors': 58, 'number_abstract_methods': 56, 'NOI_package': 55, 'C3': 53, 'number_final_static_methods': 49, 'NOAM_type': 49, 'WMCNAMM_type': 46, 'number_static_methods': 39, 'number_package_visibility_attributes': 38, 'num_not_final_not_static_attributes': 36, 'number_not_final_not_static_methods': 31, 'number_public_visibility_methods': 29, 'NOC_type': 29, 'NOMNAMM_type': 27, 'num_final_static_attributes': 26, 'LOC': 25, 'NOMNAMM_package': 24, 'number_not_final_static_methods': 23, 'LCOM5_type': 23, 'number_package_visibility_methods': 23, 'num_static_not_final_attributes': 23, 'number_private_visibility_attributes': 22, 'number_protected_visibility_methods': 20, 'number_protected_visibility_attributes': 16, 'num_final_attributes': 16, 'number_final_not_static_methods': 16, 'NOM_package': 16, 'number_not_abstract_not_final_methods': 15, 'FANOUT_type': 15, 'RFC': 14, 'number_final_methods': 11, 'isStatic_type': 9, 'NOM_type': 8, 'num_final_not_static_attributes': 8, 'NOCS_type': 2, 'ATFD_type': 1, 'number-fixes': 1, 'NOII_type': 1}",AS_Additive
Shotgun Surgery,agreement,1.0,testing,12,"{'Avg-commit-size': 294, 'is_test': 294, 'persistance': 207, 'avg.dev.scattering': 194, 'NOCS_package': 184, 'TCC_type': 167, 'LOCNAMM_type': 153, 'number_constructor_NotDefaultConstructor_methods': 132, 'number_constructor_DefaultConstructor_methods': 118, 'CBO': 115, 'MPC': 92, 'WOC_type': 84, 'CFNAMM_type': 80, 'WMC': 78, 'number_standard_design_methods': 76, 'number_private_visibility_methods': 67, 'NOPA_type': 66, 'num_static_attributes': 63, 'LOC_package': 63, 'Readability': 60, 'number-committors': 58, 'number_abstract_methods': 56, 'NOI_package': 55, 'C3': 53, 'number_final_static_methods': 49, 'NOAM_type': 49, 'WMCNAMM_type': 46, 'number_static_methods': 39, 'number_package_visibility_attributes': 38, 'num_not_final_not_static_attributes': 36, 'number_not_final_not_static_methods': 31, 'number_public_visibility_methods': 29, 'NOC_type': 29, 'NOMNAMM_type': 27, 'num_final_static_attributes': 26, 'LOC': 25, 'NOMNAMM_package': 24, 'number_not_final_static_methods': 23, 'LCOM5_type': 23, 'number_package_visibility_methods': 23, 'num_static_not_final_attributes': 23, 'number_private_visibility_attributes': 22, 'number_protected_visibility_methods': 20, 'number_protected_visibility_attributes': 16, 'num_final_attributes': 16, 'number_final_not_static_methods': 16, 'NOM_package': 16, 'number_not_abstract_not_final_methods': 15, 'FANOUT_type': 15, 'RFC': 14, 'number_final_methods': 11, 'isStatic_type': 9, 'NOM_type': 8, 'num_final_not_static_attributes': 8, 'NOCS_type': 2, 'ATFD_type': 1, 'number-fixes': 1, 'NOII_type': 1}",AS_Additive
Complex Class,agreement,0.8356164383561644,all,12,"{'CBO': 291, 'RFC': 291, 'WMC': 284, 'NOAM_type': 284, 'WOC_type': 275, 'DIT_type': 247, 'number_public_visibility_methods': 232, 'TCC_type': 209, 'number_private_visibility_attributes': 208, 'NOA_type': 187, 'NOCS_package': 175, 'num_final_attributes': 133, 'number_constructor_NotDefaultConstructor_methods': 121, 'LCOM5_type': 61, 'WMCNAMM_type': 49, 'LOC': 47, 'is_test': 47, 'NOI_package': 32, 'Avg-commit-size': 31, 'MPC': 31, 'persistance': 26, 'number-fixes': 25, 'is_procedural': 23, 'number_constructor_DefaultConstructor_methods': 21, 'number_final_methods': 20, 'number-committors': 20, 'number_package_visibility_attributes': 16, 'NMO_type': 15, 'is_controller': 13, 'number_protected_visibility_methods': 11, 'num_final_not_static_attributes': 11, 'NOPA_type': 10, 'num_static_not_final_attributes': 10, 'NOC_type': 9, 'number_package_visibility_methods': 6, 'NOCS_type': 6, 'is_util': 5, 'number_final_static_methods': 4, 'number_private_visibility_methods': 4, 'NOII_type': 2}",AS_Additive
Complex Class,entropy,2.8307800570222184,all,12,"{'CBO': 291, 'RFC': 291, 'WMC': 284, 'NOAM_type': 284, 'WOC_type': 275, 'DIT_type': 247, 'number_public_visibility_methods': 232, 'TCC_type': 209, 'number_private_visibility_attributes': 208, 'NOA_type': 187, 'NOCS_package': 175, 'num_final_attributes': 133, 'number_constructor_NotDefaultConstructor_methods': 121, 'LCOM5_type': 61, 'WMCNAMM_type': 49, 'LOC': 47, 'is_test': 47, 'NOI_package': 32, 'Avg-commit-size': 31, 'MPC': 31, 'persistance': 26, 'number-fixes': 25, 'is_procedural': 23, 'number_constructor_DefaultConstructor_methods': 21, 'number_final_methods': 20, 'number-committors': 20, 'number_package_visibility_attributes': 16, 'NMO_type': 15, 'is_controller': 13, 'number_protected_visibility_methods': 11, 'num_final_not_static_attributes': 11, 'NOPA_type': 10, 'num_static_not_final_attributes': 10, 'NOC_type': 9, 'number_package_visibility_methods': 6, 'NOCS_type': 6, 'is_util': 5, 'number_final_static_methods': 4, 'number_private_visibility_methods': 4, 'NOII_type': 2}",AS_Additive
Complex Class,agreement,1.0,coupling,12,"{'CBO': 291, 'RFC': 291, 'WMC': 284, 'NOAM_type': 284, 'WOC_type': 275, 'DIT_type': 247, 'number_public_visibility_methods': 232, 'TCC_type': 209, 'number_private_visibility_attributes': 208, 'NOA_type': 187, 'NOCS_package': 175, 'num_final_attributes': 133, 'number_constructor_NotDefaultConstructor_methods': 121, 'LCOM5_type': 61, 'WMCNAMM_type': 49, 'LOC': 47, 'is_test': 47, 'NOI_package': 32, 'Avg-commit-size': 31, 'MPC': 31, 'persistance': 26, 'number-fixes': 25, 'is_procedural': 23, 'number_constructor_DefaultConstructor_methods': 21, 'number_final_methods': 20, 'number-committors': 20, 'number_package_visibility_attributes': 16, 'NMO_type': 15, 'is_controller': 13, 'number_protected_visibility_methods': 11, 'num_final_not_static_attributes': 11, 'NOPA_type': 10, 'num_static_not_final_attributes': 10, 'NOC_type': 9, 'number_package_visibility_methods': 6, 'NOCS_type': 6, 'is_util': 5, 'number_final_static_methods': 4, 'number_private_visibility_methods': 4, 'NOII_type': 2}",AS_Additive
Complex Class,agreement,0.3333333333333333,changehistory,12,"{'CBO': 291, 'RFC': 291, 'WMC': 284, 'NOAM_type': 284, 'WOC_type': 275, 'DIT_type': 247, 'number_public_visibility_methods': 232, 'TCC_type': 209, 'number_private_visibility_attributes': 208, 'NOA_type': 187, 'NOCS_package': 175, 'num_final_attributes': 133, 'number_constructor_NotDefaultConstructor_methods': 121, 'LCOM5_type': 61, 'WMCNAMM_type': 49, 'LOC': 47, 'is_test': 47, 'NOI_package': 32, 'Avg-commit-size': 31, 'MPC': 31, 'persistance': 26, 'number-fixes': 25, 'is_procedural': 23, 'number_constructor_DefaultConstructor_methods': 21, 'number_final_methods': 20, 'number-committors': 20, 'number_package_visibility_attributes': 16, 'NMO_type': 15, 'is_controller': 13, 'number_protected_visibility_methods': 11, 'num_final_not_static_attributes': 11, 'NOPA_type': 10, 'num_static_not_final_attributes': 10, 'NOC_type': 9, 'number_package_visibility_methods': 6, 'NOCS_type': 6, 'is_util': 5, 'number_final_static_methods': 4, 'number_private_visibility_methods': 4, 'NOII_type': 2}",AS_Additive
Complex Class,agreement,1.0,cohesion,12,"{'CBO': 291, 'RFC': 291, 'WMC': 284, 'NOAM_type': 284, 'WOC_type': 275, 'DIT_type': 247, 'number_public_visibility_methods': 232, 'TCC_type': 209, 'number_private_visibility_attributes': 208, 'NOA_type': 187, 'NOCS_package': 175, 'num_final_attributes': 133, 'number_constructor_NotDefaultConstructor_methods': 121, 'LCOM5_type': 61, 'WMCNAMM_type': 49, 'LOC': 47, 'is_test': 47, 'NOI_package': 32, 'Avg-commit-size': 31, 'MPC': 31, 'persistance': 26, 'number-fixes': 25, 'is_procedural': 23, 'number_constructor_DefaultConstructor_methods': 21, 'number_final_methods': 20, 'number-committors': 20, 'number_package_visibility_attributes': 16, 'NMO_type': 15, 'is_controller': 13, 'number_protected_visibility_methods': 11, 'num_final_not_static_attributes': 11, 'NOPA_type': 10, 'num_static_not_final_attributes': 10, 'NOC_type': 9, 'number_package_visibility_methods': 6, 'NOCS_type': 6, 'is_util': 5, 'number_final_static_methods': 4, 'number_private_visibility_methods': 4, 'NOII_type': 2}",AS_Additive
Complex Class,agreement,1.0,size,12,"{'CBO': 291, 'RFC': 291, 'WMC': 284, 'NOAM_type': 284, 'WOC_type': 275, 'DIT_type': 247, 'number_public_visibility_methods': 232, 'TCC_type': 209, 'number_private_visibility_attributes': 208, 'NOA_type': 187, 'NOCS_package': 175, 'num_final_attributes': 133, 'number_constructor_NotDefaultConstructor_methods': 121, 'LCOM5_type': 61, 'WMCNAMM_type': 49, 'LOC': 47, 'is_test': 47, 'NOI_package': 32, 'Avg-commit-size': 31, 'MPC': 31, 'persistance': 26, 'number-fixes': 25, 'is_procedural': 23, 'number_constructor_DefaultConstructor_methods': 21, 'number_final_methods': 20, 'number-committors': 20, 'number_package_visibility_attributes': 16, 'NMO_type': 15, 'is_controller': 13, 'number_protected_visibility_methods': 11, 'num_final_not_static_attributes': 11, 'NOPA_type': 10, 'num_static_not_final_attributes': 10, 'NOC_type': 9, 'number_package_visibility_methods': 6, 'NOCS_type': 6, 'is_util': 5, 'number_final_static_methods': 4, 'number_private_visibility_methods': 4, 'NOII_type': 2}",AS_Additive
Complex Class,agreement,1.0,complexity,12,"{'CBO': 291, 'RFC': 291, 'WMC': 284, 'NOAM_type': 284, 'WOC_type': 275, 'DIT_type': 247, 'number_public_visibility_methods': 232, 'TCC_type': 209, 'number_private_visibility_attributes': 208, 'NOA_type': 187, 'NOCS_package': 175, 'num_final_attributes': 133, 'number_constructor_NotDefaultConstructor_methods': 121, 'LCOM5_type': 61, 'WMCNAMM_type': 49, 'LOC': 47, 'is_test': 47, 'NOI_package': 32, 'Avg-commit-size': 31, 'MPC': 31, 'persistance': 26, 'number-fixes': 25, 'is_procedural': 23, 'number_constructor_DefaultConstructor_methods': 21, 'number_final_methods': 20, 'number-committors': 20, 'number_package_visibility_attributes': 16, 'NMO_type': 15, 'is_controller': 13, 'number_protected_visibility_methods': 11, 'num_final_not_static_attributes': 11, 'NOPA_type': 10, 'num_static_not_final_attributes': 10, 'NOC_type': 9, 'number_package_visibility_methods': 6, 'NOCS_type': 6, 'is_util': 5, 'number_final_static_methods': 4, 'number_private_visibility_methods': 4, 'NOII_type': 2}",AS_Additive
Complex Class,agreement,0.38235294117647056,production,12,"{'CBO': 291, 'RFC': 291, 'WMC': 284, 'NOAM_type': 284, 'WOC_type': 275, 'DIT_type': 247, 'number_public_visibility_methods': 232, 'TCC_type': 209, 'number_private_visibility_attributes': 208, 'NOA_type': 187, 'NOCS_package': 175, 'num_final_attributes': 133, 'number_constructor_NotDefaultConstructor_methods': 121, 'LCOM5_type': 61, 'WMCNAMM_type': 49, 'LOC': 47, 'is_test': 47, 'NOI_package': 32, 'Avg-commit-size': 31, 'MPC': 31, 'persistance': 26, 'number-fixes': 25, 'is_procedural': 23, 'number_constructor_DefaultConstructor_methods': 21, 'number_final_methods': 20, 'number-committors': 20, 'number_package_visibility_attributes': 16, 'NMO_type': 15, 'is_controller': 13, 'number_protected_visibility_methods': 11, 'num_final_not_static_attributes': 11, 'NOPA_type': 10, 'num_static_not_final_attributes': 10, 'NOC_type': 9, 'number_package_visibility_methods': 6, 'NOCS_type': 6, 'is_util': 5, 'number_final_static_methods': 4, 'number_private_visibility_methods': 4, 'NOII_type': 2}",AS_Additive
Complex Class,agreement,0.6333333333333333,testing,12,"{'CBO': 291, 'RFC': 291, 'WMC': 284, 'NOAM_type': 284, 'WOC_type': 275, 'DIT_type': 247, 'number_public_visibility_methods': 232, 'TCC_type': 209, 'number_private_visibility_attributes': 208, 'NOA_type': 187, 'NOCS_package': 175, 'num_final_attributes': 133, 'number_constructor_NotDefaultConstructor_methods': 121, 'LCOM5_type': 61, 'WMCNAMM_type': 49, 'LOC': 47, 'is_test': 47, 'NOI_package': 32, 'Avg-commit-size': 31, 'MPC': 31, 'persistance': 26, 'number-fixes': 25, 'is_procedural': 23, 'number_constructor_DefaultConstructor_methods': 21, 'number_final_methods': 20, 'number-committors': 20, 'number_package_visibility_attributes': 16, 'NMO_type': 15, 'is_controller': 13, 'number_protected_visibility_methods': 11, 'num_final_not_static_attributes': 11, 'NOPA_type': 10, 'num_static_not_final_attributes': 10, 'NOC_type': 9, 'number_package_visibility_methods': 6, 'NOCS_type': 6, 'is_util': 5, 'number_final_static_methods': 4, 'number_private_visibility_methods': 4, 'NOII_type': 2}",AS_Additive
Spaghetti Code,agreement,0.9484536082474226,all,12,"{'NOM_package': 248, 'number_abstract_methods': 240, 'Readability': 234, 'number_constructor_DefaultConstructor_methods': 223, 'NOC_type': 199, 'number_final_not_static_methods': 163, 'number_package_visibility_methods': 153, 'NOCS_package': 140, 'number_constructor_NotDefaultConstructor_methods': 138, 'number_final_methods': 106, 'number-committors': 97, 'number_final_static_methods': 69, 'MPC': 66, 'num_final_not_static_attributes': 66, 'number_private_visibility_attributes': 56, 'LCOM5_type': 53, 'isStatic_type': 50, 'LOC': 43, 'WMC': 42, 'CBO': 40, 'CFNAMM_type': 39, 'avg.dev.scattering': 38, 'is_controller': 35, 'Avg-commit-size': 35, 'NOPA_type': 33, 'WOC_type': 33, 'RFC': 29, 'WMCNAMM_type': 29, 'number_protected_visibility_methods': 28, 'number_not_final_not_static_methods': 27, 'number_private_visibility_methods': 25, 'TCC_type': 25, 'DIT_type': 24, 'num_not_final_not_static_attributes': 22, 'num_static_not_final_attributes': 20, 'number_protected_visibility_attributes': 17, 'number-changes': 16, 'num_final_static_attributes': 14, 'NIM_type': 14, 'number_package_visibility_attributes': 14, 'NOI_package': 11, 'is_test': 10, 'NOII_type': 6, 'NOAM_type': 6, 'persistance': 3, 'NOCS_type': 3, 'NMO_type': 2, 'is_external': 2, 'ATFD_type': 1, 'is_util': 1}",AS_Reductive
